Latitude,Longitude,Depth_km,Tectonic_Plate_Region,Seismic_Activity_Level,Foreshock_Count,Aftershock_Count,Energy_Released_Joules,Fault_Type,Magnitude
-79.00596722612453,-50.31578923184597,115.82010741060502,Pacific,Low,1,8,1111276507698538.0,Normal,6.191915463724595
-40.16202333350333,-82.6584169015708,145.8350884027511,African,Moderate,2,3,371290966084370.9,Normal,8.801519935014797
55.116230362751025,123.37628477779975,25.21431332523165,South American,Moderate,2,10,517953210157443.25,Reverse,5.115559262963263
44.686744269058494,-67.19474966934847,136.9799685214313,North America,High,1,4,961694859735682.1,Strike-slip,8.044518612673532
-56.78621651585208,104.01568983936261,136.2568830557278,Pacific,High,3,4,266749579788443.38,Reverse,3.4144995026871827
-52.31712179939215,141.07397213186448,101.26798845238494,African,High,2,3,1402075853734069.2,Strike-slip,9.293916765570978
-23.315021497551243,-23.825728952449367,11.104685722820257,North America,High,1,8,254494285304056.5,Reverse,1.2093248616120715
-2.7858626656161647,147.57953178758112,82.05574760567305,Indian,Low,1,7,895971560977582.6,Normal,7.023465729619382
21.285858875453272,-44.16550057325057,203.0601809128056,African,Moderate,1,8,1194043968736222.8,Normal,6.44509658084265
-23.59554487744097,167.06822993643897,80.31834726700623,Eurasian,Moderate,3,3,1964313730496090.2,Strike-slip,2.225043552657352
-6.743751096033378,-147.85577117079373,28.202558348948596,North America,Low,1,6,1323884663528587.5,Reverse,3.9995959896188236
44.54476886407619,67.32693594116739,48.60145410105258,Pacific,High,5,6,1603580558037828.2,Strike-slip,3.315462050993058
-83.39702347969238,-2.2269454355056837,72.63773675457291,Indian,High,1,7,2441063576580170.5,Normal,1.3504358149924585
-44.56135001807626,-40.44643003596707,50.0160265789411,South American,Low,3,3,910735096092740.5,Reverse,5.7630922065575705
38.40292545921943,47.77627634949633,8.944592834374538,Indian,Low,5,8,1872622582645479.8,Normal,9.44302861008649
71.13723078369588,73.38855298835924,26.184167347714006,African,Moderate,1,8,263799193819088.12,Normal,5.536293269480503
2.101939580819902,-178.42922292588872,113.50432839051622,Eurasian,Moderate,0,5,1685958173004910.5,Reverse,5.407339161914258
5.780427347756813,-119.89688805100846,138.34053823889627,Indian,High,3,11,250626189708318.28,Strike-slip,0.8628233661909348
-70.70903795884031,76.69657822835472,10.338181757533492,South American,Low,2,2,2727679890117608.0,Reverse,1.752982010273214
-9.465773971778162,59.89874888815433,213.12509718604355,Pacific,Low,0,3,400437772549618.44,Normal,5.118971801920349
5.871107961904173,167.77710184632377,27.91052754181685,North America,Low,0,4,188546489357419.62,Normal,9.366607077656642
-46.35530934574866,93.9736044902819,75.9946624961926,Eurasian,Low,2,4,160366847041334.53,Normal,8.38946961915673
-41.53621842911143,162.2781747832817,97.55352072385675,South American,Low,1,8,207359055684303.28,Normal,3.5618820923585073
-22.088850641167923,72.91458055253051,116.97191597487722,African,High,2,4,593374804927110.4,Strike-slip,5.387038288053147
-86.38718440000926,-72.70120488980047,203.99027583575798,African,Moderate,2,9,738457128979788.2,Reverse,5.47432000028723
-32.02575019502791,-142.06862798969166,26.271272117932956,African,Moderate,2,8,2450920758946421.5,Reverse,6.668245514859649
-51.93935874062196,101.45659080417681,136.88508247012072,Eurasian,Low,3,4,479673920844712.0,Strike-slip,6.690038371152247
-31.050476607975362,51.893719731329725,9.88420433246165,Indian,Low,2,7,245238748244554.25,Strike-slip,7.608132395473763
-68.44281627253478,-162.65303553841335,85.46430185038761,Eurasian,High,1,2,1361879296659537.2,Normal,0.7247392235571415
70.29491053318108,-50.38183227564781,94.8296564650833,African,Moderate,2,6,144626323434243.9,Reverse,8.993121715737011
16.84664163972876,164.44793357434304,79.26412222547161,South American,Moderate,2,7,2228251315048830.0,Reverse,1.1305584139032194
32.23841744600813,0.14441245567243755,20.354121185331955,North America,Moderate,2,5,526615692010473.6,Reverse,4.785441003292459
52.05082294932089,-24.217511032906316,144.47355933678782,North America,Moderate,4,8,951507329710461.8,Strike-slip,8.776213487231384
-0.2804041927696943,-15.228142142654178,12.946862444300525,Eurasian,Moderate,4,5,206021403757559.84,Normal,4.889019463079718
-74.35434814426374,-104.80221935814106,3.858871026898385,African,Moderate,0,6,157272889448166.3,Normal,1.0727315080980515
6.679177527338595,-47.26541848867373,88.47669663255384,Pacific,High,3,3,1603651559485030.8,Reverse,2.5631601783074527
15.631401243758248,-46.86722784461642,45.168448599545826,Eurasian,Low,1,5,561596759615304.5,Normal,5.708000798315805
44.17910535317941,-161.15219273250995,132.37873542237435,African,Moderate,3,5,4323215437857283.0,Strike-slip,1.2907545610907216
-12.301281678657716,96.32434626645056,33.84710888424861,Indian,Low,3,3,742963554452652.0,Strike-slip,4.313101379155668
-67.03554549679852,-30.05840451460358,12.89804153325794,North America,Moderate,2,7,1868551386376280.5,Reverse,3.461839395722644
-38.9203369562296,115.98475925391239,126.74121517806275,North America,High,2,5,3910208588550204.0,Normal,7.836868650418156
-24.645186648245684,126.12528040316232,55.72613103735282,North America,Moderate,1,6,330102790789781.94,Strike-slip,1.491187445019043
26.265103439688218,-103.6821403084831,14.681007247433488,Pacific,Moderate,2,3,1613856219570486.2,Strike-slip,6.645186051429077
12.74009484040414,56.647253581246275,89.20366284184777,African,High,0,5,22251910935117.895,Strike-slip,4.159301637883182
-25.90258933838767,-9.978550501326595,50.09376442440869,African,Moderate,1,4,1138666197182673.2,Strike-slip,5.789756124250958
87.57274478273635,136.85642565173464,64.89922175932148,African,Low,2,2,1367280637545453.8,Normal,2.3497859472849028
19.039467484239694,-102.33335549647651,43.24957797975441,African,Low,1,5,648869491711328.1,Strike-slip,5.98733316285463
-47.29917748752099,64.01275211161592,123.50739239762616,Pacific,Moderate,2,6,176862735448229.25,Strike-slip,6.565799546745015
-71.67915492832734,38.790764010980126,123.85715186909654,South American,Moderate,2,3,958990916377114.0,Normal,1.1320840819497004
-62.48535494682024,-73.6914680741402,86.50383439159769,Eurasian,Moderate,1,6,2278172123749571.5,Reverse,7.919098408246433
-45.72760889078854,-130.82367468557786,7.796608936421184,Eurasian,Moderate,0,6,2678285588656605.5,Reverse,8.251287015994173
-61.07735281327998,54.59031377181955,127.78105449636264,African,High,2,4,1370824205123239.2,Strike-slip,1.0719865011451524
-56.41793567076496,85.89508492763906,77.82158884517075,Indian,Low,3,5,306135641595072.2,Reverse,5.928687392875571
-38.68286963510752,-66.374156245194,83.58715627102382,North America,Moderate,3,3,2042738811832963.5,Normal,5.846103472750043
-58.79275284694413,52.139737448032974,31.56710799419171,Pacific,Low,1,3,2196632353050899.8,Strike-slip,0.6121257068159899
71.41777643275654,-37.75287325985883,147.99944515282377,Indian,High,2,4,457667561569112.6,Normal,3.581117725603562
-75.5579257809044,76.75447798174235,90.46354580832059,Indian,Low,3,3,202093830080287.1,Reverse,9.220332044423728
4.412050122645837,-108.28250103814088,8.361408786192253,African,Moderate,1,5,2076720719542601.0,Reverse,5.499056770418687
-16.12857114186093,140.47740094902275,36.671164074285414,Pacific,Low,2,7,2163669728454491.0,Strike-slip,8.898906224673546
86.82815104354916,-76.5325452723913,152.24292422963538,Eurasian,Moderate,1,5,106367783394148.58,Reverse,6.580801722896456
-69.83299760975058,-47.59704440778495,3.384275947670235,North America,High,4,6,3410771837506581.0,Strike-slip,0.7555146640094879
-18.385992171766503,-159.08689725107408,227.845355913285,Eurasian,Moderate,2,1,761598526724200.1,Strike-slip,1.1994187824355285
84.5046779895664,-139.8556035643405,79.57745092507,Indian,Moderate,5,2,5072010016198045.0,Normal,6.999610598306806
65.79128266091644,5.710284976438118,69.85846447898626,North America,Moderate,2,7,588802030601473.4,Reverse,5.491110113321175
57.07297277087039,-83.66663637793026,22.083400025820154,South American,Moderate,4,10,762032927841073.8,Reverse,1.6443649813988812
-43.57749113191083,120.77288126718997,20.025069420260436,Indian,High,3,4,309359106832737.6,Strike-slip,6.026564105182547
-59.240234269788154,-174.7103800842166,199.38215897954754,Eurasian,Low,0,6,2292114556039551.0,Strike-slip,7.792586245113766
30.355779586397574,-43.52614247810297,24.79470432149793,Eurasian,Moderate,3,6,586469343681481.9,Strike-slip,7.276841871193508
77.28767804296544,-58.555603163126634,104.57322158368903,African,Low,1,6,1685315430381422.5,Strike-slip,2.715462140288603
10.217320742507354,-173.04205286966362,34.95990148571161,Eurasian,Low,3,8,83092819224426.75,Normal,2.823754699904395
12.89028410458198,-135.22737635981633,10.496913428459047,Pacific,Moderate,2,4,1552333023474309.0,Reverse,9.210540245919024
-39.603763141148846,-31.088637029291306,0.7541183946513961,Indian,Moderate,1,9,673821416457643.5,Normal,8.486643219374447
48.508727974548634,-2.5687495989192257,55.00788750273304,North America,Moderate,0,3,5422555247567.437,Reverse,3.365035829877848
-56.33212525964579,-34.45569098824711,260.43694334482217,Eurasian,Moderate,1,7,256523177577169.03,Normal,7.916490407021076
-31.737737447236135,11.137564228353767,32.24656944507323,African,Low,1,6,215336867226830.97,Strike-slip,1.955646767592909
-13.421441049044986,34.24740296604534,30.93368034610699,African,Low,4,6,1393377714174411.2,Normal,2.2715699119390798
1.3698681632019003,-176.42742439397918,29.52139128032221,Eurasian,Moderate,1,4,648560485827718.0,Normal,2.130764484608108
-46.366248165285555,-12.925742596738615,51.457196825207056,Pacific,High,2,5,174018201286664.62,Strike-slip,1.2894869751216365
-69.32937154694336,166.8597267195318,40.67045447299604,African,Low,3,3,296794097202657.9,Strike-slip,8.192103045452198
19.911607639493866,6.85162084663753,148.3686641650372,North America,Moderate,3,6,701334213654642.6,Reverse,5.709262083841178
-38.04650041675396,63.91521628522315,49.29751223290486,Indian,Moderate,1,4,19833589041556.95,Reverse,2.8306048324454474
14.622879856070213,-67.72901114992204,49.61491393433443,South American,Moderate,2,3,551865676954055.2,Normal,8.137895294548347
-62.21471125064359,98.63689613499452,10.425182993723011,Pacific,High,4,1,1133394446199084.2,Normal,7.723820834535382
-3.3947816661328574,98.25173347540141,284.1535896646526,African,High,5,2,729302135351151.1,Normal,1.4085636631498004
5.8660978592854605,7.6665771554900175,20.13521493177509,Indian,Moderate,1,4,911550835640345.1,Strike-slip,6.297254363614747
-80.67176337196315,171.3649763805169,5.333616948722362,South American,Low,2,5,395442676406280.06,Reverse,6.996502413731935
-29.411229925094297,-134.8019226854448,76.1674491230527,Eurasian,High,3,8,202208873876394.16,Normal,6.942446032873675
-65.80535815098463,-173.89884063975083,63.334126727226675,Eurasian,Moderate,2,8,1659370503289165.8,Reverse,7.008284370685438
-78.59250531490181,97.25695623255456,37.54747107547955,North America,Low,2,2,2360583674884871.0,Reverse,2.025120070841336
88.19284183019013,110.5759934513577,38.39598351378441,South American,Moderate,3,2,714862399258356.1,Strike-slip,3.335778088418924
-31.976307904549863,-136.72539751659255,107.61902215762058,Eurasian,High,2,3,363902733853841.25,Strike-slip,8.097606576540162
55.77740025383429,-84.39018013490181,15.245906259397293,Eurasian,High,0,5,715811751529506.8,Normal,8.585525752047946
-44.16468214252251,-173.6811491880136,120.13447227452497,African,Low,4,6,2111845076390824.0,Normal,3.0126999790838327
32.67049000030727,-74.40890011899671,73.23741891892655,North America,Moderate,1,6,1175729907557275.2,Normal,0.707175645599772
46.84101478014358,98.33107461072177,38.00667493053132,Indian,High,0,4,1956276296419315.5,Normal,8.237902524494974
17.214973309411974,6.465789976528413,42.877945394310586,Eurasian,Low,3,5,398061715591241.6,Normal,3.8938265404257435
-5.11628606097149,-54.685586459416285,20.760916740572682,Pacific,Moderate,3,4,1244722330421729.2,Reverse,3.4651720036394273
-15.868635453491663,-46.1738538337211,97.63513606409315,Pacific,Moderate,2,5,1058571637270362.0,Reverse,3.622997117197631
-27.203712022260845,-179.51269474243148,50.34637904183249,Indian,Moderate,3,8,847736364700475.4,Strike-slip,4.241267815708774
77.31524596460866,-72.07181007651508,27.08439661281048,South American,Low,1,5,751252816302260.5,Strike-slip,3.90439959489429
59.511493401791256,52.725146989654974,63.452512034025304,North America,Moderate,1,9,800683134412033.4,Reverse,5.597878092202043
83.70484391997226,170.70999977388857,382.0029241443675,African,High,2,4,1894929650265754.0,Strike-slip,1.2104625064837116
-67.62649977260195,124.94189771420383,39.99757071777969,Pacific,Moderate,3,8,2476873018045144.5,Strike-slip,9.243861748776636
41.556145536655976,-171.5058127276095,177.40861019776767,Pacific,Moderate,4,2,119752997190472.42,Normal,8.928059310249452
78.90128222778682,143.48181768294216,29.620202744012005,Indian,Moderate,2,3,841117346880439.1,Strike-slip,8.909659819539494
-57.378048090181174,101.95142878750534,3.9401279167622385,South American,Low,4,2,2506029238923031.5,Strike-slip,8.413498616737222
-78.03067187398005,100.93540448555297,15.992220519174388,South American,Moderate,1,2,144725222028142.1,Strike-slip,6.442936719635568
43.40171687221064,-15.121526758714253,37.9735964624209,Indian,Moderate,0,4,532490919356902.3,Reverse,2.4899770647358914
13.405160372384145,-36.718094536379,17.359539997226424,Pacific,High,3,4,93300389272999.62,Reverse,0.9453513843173507
61.52917981648898,-70.95033762005066,0.015894479673343148,North America,Low,6,7,120447534543805.17,Normal,1.3938895830358995
-64.8409722072679,-156.34985077642833,172.55854796619928,Pacific,Moderate,3,4,2344562051723900.0,Strike-slip,3.41593250419045
53.148116134780224,-97.83526914226832,129.99885957919642,South American,Moderate,3,7,590914805130025.4,Reverse,5.034947229462069
-53.70708239140598,-91.22269140791114,94.91503113466435,African,High,3,7,1167125591609793.0,Normal,9.439277640663146
-60.54193028417319,-5.732254904327419,12.859001485040746,Pacific,Low,4,8,149561387209558.62,Strike-slip,4.4189914261513925
-60.432156372421275,89.07998637480983,8.977262816613917,North America,Low,2,5,22191911404146.316,Normal,5.221814814422391
56.62344964164879,-9.428461776739226,4.899892595341328,Eurasian,Low,1,5,2211684232227311.5,Normal,6.756415224692725
29.735499725316018,-159.1759981990222,90.12221226968538,Pacific,High,5,2,854597597706354.5,Strike-slip,2.1266057340301665
4.151776458441475,164.8043283557534,184.9661991960469,Indian,Low,3,3,20190213080273.625,Reverse,8.895443014060302
-25.410512857769547,159.3807548738804,39.414157786826046,Eurasian,Low,3,2,4871675533555155.0,Strike-slip,5.261311452584608
67.89609734635948,102.66823553342704,8.880013722253029,Indian,Low,0,4,677652609851150.9,Strike-slip,2.9863071104159173
-19.359880663925637,176.87804456311943,50.27716104601992,Indian,Moderate,0,5,646027950986933.1,Strike-slip,8.915980877049563
56.987899104883866,16.013639808094666,30.029122440408116,Indian,Low,2,5,969992672940952.1,Reverse,6.1290555670305515
-10.95571645736068,166.59660609115417,32.88064832026136,Pacific,Moderate,2,3,7935940637562.854,Strike-slip,4.853207581242894
-22.150002703516634,-152.7821853779697,67.97642697134555,South American,Low,2,5,841968293109991.0,Reverse,5.721403189646967
-6.717638579470844,-48.35493062590632,88.78785697755745,Eurasian,Moderate,0,8,992858391167140.9,Normal,7.23471997014704
-35.75198265045442,-98.8627435175643,8.204857312354529,North America,Moderate,0,6,352332341135024.2,Reverse,1.89084203323658
44.56968843172521,-109.5000897116628,2.536730203804439,South American,Moderate,2,6,1297743006322098.8,Normal,8.283473876329028
0.4896702166462461,-129.3109383986366,362.0833682473981,Pacific,High,0,3,473902124461514.06,Normal,9.135561292683917
-48.20171487357288,44.06891096375881,18.54400567645809,Indian,High,0,5,1265044043733741.2,Strike-slip,5.60299686575067
71.92342318942232,101.2758680690298,3.8733503781110965,North America,Moderate,5,4,155280692912888.56,Reverse,6.640437621178383
-20.89958015282194,28.18742379132985,14.73969899240364,Eurasian,Moderate,1,4,2449900374619890.0,Normal,8.238501327616166
7.839515000517949,-127.09342454824451,2.7815904628552466,South American,Moderate,2,1,2115751843013445.8,Normal,3.8732956827485046
